artist,text
Король и шут,"плясал дурдом а под столом
кто то выдавливал глаз
жизнь разносилась как туфля
люди все кинулись впляс
проклятая петля
наш детский хор вели во двор
лязгнул ружейный затвор
вчера у нас вдруг свет погас
командой пли как вы могла
душу выпьет конопля
наш прекратить разговор
тело приберет земля
из потолка растет петля"
Король и шут,"кауфман раздвоиться может
зритель просит продолженья
он стереотипы ломая шокирует зал
начало шоу своему положит
и опять в своей манере
зал с тобой смеется в унисон
эй поверь что твой успех не сон
в том что ты для многих человек с
в последнее время его обсуждают везде
смеется шут и злится консерватор
часть игры часть твоей игры
лишь часть твоей игры
кауфман знатный провокатор
весьма необычный сценический образ создал;
на всех положит
этот парень отраженье
тех глупостей что мы годами копили в себе
он лучший в этой сфере"
Король и шут,"караллово алый браслет
мне на прощанье подари
на шее из кровавых бус
то случиться всё равно
что должно случиться
я жду этот нежный удар
я столько лет тебя ждала
мне хочется плакать и петь
и не боюсь я не боюсь
свершилась детская мечта
что мне уже не больно…
если ждет любви оно
пусть любовь убийца
холодного лезвия след —
как отсвет розовой зари
что мне уже не страшно…
от неё не скрыться
и быть с тобой во тьме с тобой
если ждет любви оно…
что мы с тобой в мире одни
лишь ты и я и темнота
мне ничего не страшно…
волнующий миг сладкий миг
то пусть её зовут
достанется мне щедрый дар —
сердце не боится
а если вдруг явится смерть"
Король и шут,"что в рай что в ад…
как ты быстро смог
он слишком слаб
когда потоки зла и пену лжи несет река
что в ад что в рай
что порой посетители находят в них то серебряную пуговицу то золотую запонку
лондоне стали бесследно пропадать люди
что в рай что в а а ад
и каждый кто перед тобой хоть чем то виноват
что я не вправе отомстить
пирожковая сделалась модным заведением
ты как солдат бесстрашно вставший на его пути
он сам не в силах отомстить
с этой первой кровью боль моя…
и вокруг всем давно стало все равно…
пусть стоит у врат твой заклятый враг
он не сможет мне простить
тут виноват и прокурор и адвокат
не в силах боль мою вместить
он сам своих заветов ра а аб
виноват виноват каждый виноват…
по всей земле змеей ползет разврат
по темным улицам ползут чудовищные слухи а из мясорубки человеческий фарш
и что сегодня надлежит у нас считать грехом
ловетт стали пользоваться большим спросом тем более
а кто сказал
еда и жизнь полна сюрпризов
уже не светит солнце…
я буду рад стоять у врат
скажи а кто сегодня без греха
он слишком добр он слишком слаб
все сходит с рук когда вокруг
и судья продажный –
он слишком слаб…
кругом темно и даже днем в твое окно
вот наконец то прорвалась
кем бы он ни был должен должен кару понести
но кто сказал
заучить урок"
Король и шут,"что все они марионетки
прольём миру свет
актёр лицедей
передо мною вы сидите
я тут с давних пор
не ради людей
добряк и злодей
к пальцам моим
вы в зале сидите
я все секреты ваши знаю
вся жизнь спектакль
насквозь я вас вижу
я в ней актёр
а ради искусства;
кто прав а кто нет
надёжно пришиты
уколы их метки
умён и хитёр
угрозы насмешки
на лицах отметки
об этом вскоре
я роль вы сюжет
вас обманули
придворный актёр
пусть судят другие
и ваши нервы словно нити
в грязь окунули
но все они марионетки
короны примеряют пешки
а я так скромен
по жизни играю
мой мир огромен"
Король и шут,"я рад вполне
пока ты здесь
и как ветра порыв
примите роль
корни пустив
в магическом искусства алтаре
я управляю ритмами сердец  9 раз
отринув боль
великих судеб
вся жизнь словно миг
повелитель кукол жив
азартный бой
людских эмоций взрыв
в твоей игре
рад всему вполне
театра стен гранит
пока со мной ты есть
в себе свято хранит
дуэль с собой
а я ваш секундант
до капли выжму вас
и даже в смертный час
пока со мной ты здесь пока ты рядом
единый путь
несете свой талант
ты многолик"
Король и шут,"я за ней не уследил в том моя вина
и поэтому всех вас собрал сегодня я
мясом конюх угощал своих гостей
за столом сидели мужики и ели
все расхватывали ужин и хозяин весел был
конюх хриплым голосом проговорил
но скажите правда вкусная она
о чем конюх говорил они не понимали
с моей бабою встречались втайне от меня
ели мясо мужики пивом запивали
я узнал недавно  все вы как ни странно
о жене своей все время говорил"
Король и шут,"прогресс  »
о чудо из чудес
все то что эта леди намолола языком
он достиг невиданных вершин…
это мясорубка
химический процесс
какой безумный стресс
технический прогресс
ну ка ну ка
новая эпоха
а мне крутить шарманку
мы поставим агрегат на кухне
вот такая вот производи тель ность…
скорее агрегат мне разнесет подвал
новая покупка
не перемелют десять мясорубок с мясником
что это за штука
толку мало если мясо снова стухнет…
наука и прогресс приносят капитал
рубит мясо режет жилы мелет кость
вы слышали «
тогда уж сразу к ней купите обезьянку"
Король и шут,"крови крови крови крови
он достает из кармана бритву
и до поры до времени
справедливость торжествует
зуб за зуб за око око
нету в мире платы кроме
крови крови крови кро ови
с огро омной мясорубкой
все на свете серо кроме
когда то маленькой девочкой
суинни приходит на площадь
казним жестоко
но кто то останавливает его
и не хочет чтобы он снова попал за решетку
палача топор
в которую можно запихнуть целого барана
суинни открывает парикмахерскую
это настоящий праздник
она единственная узнала его
казни казни казни казни
сегодня больше чем вчера
он хочет проваться к судье
просто бреет клиентов
во время казни
в каморке над пирожковой
казни казни казни ка азни
но вот в один прекрасный день
мы накажем зло порока
появляется мясник дядя
эй палач пора
без петли и топора
но справедлив приговор
ловет была влюблена в прекрасного молодого цирюльника
за все решит топор"
Король и шут,"нынче все леприконы      а также сатиры
всю свою жизнь обитаю я в нём
они служат мне уже тысячу лет
меня называют хозяином леса
а из тела его демон вышел на свет
признают мою власть      они в этом правы
люди волки медведи     и даже вампиры
нынче все духи от феи до беса
заклинанием плоть вызываю свою
только сердце стучит уже не мое
у меня есть лес это мой дом
над кронами леса плывут облака
у меня есть нож есть арбалет
моих прошлых лет порвана нить
человек исчез его больше нет
со временем все уважать меня стали
и зеленая кровь оживляет ее
все того же охотника в ней узнаю
вечная мука
я по новому научился жить
вечная скука
если стреляю то наверняка
мне предано служат     лохматые твари
не хочет никто над собою расправы"
Король и шут,"но всё равно
читаешь сводку новостей
фосфорные краски
нет не пал духом я
темнота всё поглотила
когда то давно
во мраке их пугаю
как театр для меня
боялся страх вполне логичный
едва зайдёте
ты притупляешь разум свой
подворотня моя
луна пропала
явит ужас главному герою
и в их одобрении я не нуждаюсь
человек на вид приличный
вид зловещей маски
в подворотню он входить
боясь событий и людей
но вы не знаете об этом
прохожих изучаю
вы не умрёте
и парню стало
и опыт получаю
ответь мой друг  ты каждый день
ведь каждый может быть злодей
импровизирую играю
вновь предстаёт перед тобой
я спектакль вам устрою
не признали меня
всё по театральному сделать стараюсь
в сквере ошивался
кошмарами торгую я
и вот ты встретился со мной
и деньги требую с тебя
ещё страшней чем раньше было
ко мне прощайтесь с белым светом
и мир враждебною средой"
Король и шут,"ударил по носу локтем мерзавец стал смеяться
в ту брачную ночь у невесты прорезались клыки
его к осине привязал но тот был слишком ловкий
увлек в осиновую рощу
ого  папаше он сказал и вылез из веревки
вокруг догорающей свечки кружили мотыльки
обожаю я гулять обожаю я гулять
и шею нежную кусать
схватив за шиворот зловещего мерзавца
невеста стонала от муки отец рассвирепел
каждой жертве очень рад
и лишь кузен её погрязший гад в пороке
сломал он племяннику руки а ноги не сумел
отец был просто в шоке жених был вусмерть пьяный
все улыбался окаянный
не знал мужик каким путём от гада избавляться
и кровь моя еда
нету для меня преград нету для меня преград
к утру мужик пришел домой принес клыки злодея
бить зубы было не впервой хорошая идея
затем велел остаться с невестой мать и тещу"
Король и шут,"показывать дружно
а в сущности голые коки
бестрепетно стали
лишь наивные дети
взяла и увидела
тогда бы все начали коки
голые коки голые коки
неслыханный вздор  говорят
любимая девушка очень
беспрестанно тревожит
гораздо я глубже
стыдливое чувство меня
для женщин подобное
это мне не поможет
и к кокам тогда б относится
девчонки бы вскоре
жестоко обидела
она меня с голыми коками
от этого вида устали
не надо меня утешать
зрелище не безобразно
мне друзья и соседи
это прекрасно
стыдятся подобных вещей
но этот вопрос понимаю"
Король и шут,"и кем был я любим
как видят свет
сожжена моя свеча
пусть будет так
которой нет
когда все мертвы
она завет меня во мрак
как все потемнело
уходит страх
когда все вокруг мертвы
что ж прощайте
претворяться живым
с двух сторон сгорела
умерли давно
как свет звезды
как свет любви
те кого я любил
уходит боль
я вижу смерть
небо и земля прощай"
Король и шут,"выхожу из тьмы
но в один момент ужаснётся свет
мушкеты с порохом и смерти сериальной
что ж фокусы ложь взрослые знают умы
странные для всех обрели успех
лишь узнав о том что подвохов нет
все же для них тайны мои необъяснимы
разгадки фокусов увы весьма банальны
пролетели дни фокусы мои
и немало лет свой храня секрет
нас обмани чуда хотим видеть мы
драматичный я предложил сюжет"
Король и шут,"самый дешевый в мире обет
это лучше вонючих французких сыров
не желаете есть так ходите голодный
отбиваеются запахи выпивкой крепкой
но зато джентльмены из нашей трущебы
я бы оды писал
и уикэнд не уикэнд
и всегда тараканы отменно свежи
а без таких пирожков
британией веет
пусть сюда заходят различные снобы
мясо не свежих английских свиней
с вожделением мчтают об этом обеде
хоть не вкусное мясо но стоит гроши
нам претит запах новых кофеен
если б ты был поэт
а не пьющие нос затыкают прещепкой
это ланч и обет
а если б я был поэтом
пирожкам от
кто заходит сюда не уходит голодным
сдесь простой и суровой
смотрите какой джентльмен благородный
подзаборные леди и сопливые дети
ловетт это знает весь"
Король и шут,"и древнего рода
внушая смертным лишь кошмар
менялась природа
то день не зря будет прожит
со злобной в сумраке гримасой
и это порою нравится мне
но алое солнце снова взошло
и люди как мишени в тире
он так же кровь чужую пил
кому то поможет
столетиям не изменить
всем предстоит вам
к манерам склонны непристойным
участь слепых убивать
путь зрячих людям жить давать
лишь вид небосвода
не по закону власть дана
как представитель темной расы
повсюду со мною ученики
что они твари в этом мире
друзья понять
предатель не пойман
сверкают алые зрачки
не изменить
лишь в высшей мере недостойным
великих вампиров время прошло
теперь каждый малый
другая эпоха
порочит достойный древний наш род
не понимают новички
уподобляясь тем кто был
передают великий дар
и всякий сброд
себя утратив в жажде страстной
сейчас все неплохо
клыками стращает
в тайну других посвящает
той жизни не помню всё как во мгле
отныне изгоем быть не с руки
творил он грязные дела
бичом судьбы его несчастной
и если мой опыт"
Король и шут,"есть у меня интерес большой
глазами зверя вижу мир
ведь для меня они обед
у негодяев слаще кровь
любопытно мне
я убеждаюсь вновь и вновь
но я живу не видя дня
во мраке бесконечной ночи
и нет надежды у меня
а ну стоять дрожать бояться
откуда злобе взяться
обычно это сладкий гад
я классный парень я вампир
что называете вы душой
вся жизнь вампира сущий ад
наслаждаюсь
жертву выбираю
слабость лелея тайком свою в уме
я не кусаю всех подряд
путь мой вечен
я к людям добрый злобы нет
в гробу смыкаю свои очи
вы рады жизни я смерти рад"
Король и шут,"лишь два цвета различаю я
а в моих патронах суть моя
и своего я не помню лица
ты всё болтаешь а я всё молчу
и сбылись ли и сбылись ли
странные эти мечты
больше ничто не остановит меня
презираю этот мир
я не смел упасть
миром его называть не хочу
мы в одной могиле  «
мои мелкие радости больше не окупают неприятные
ты не веришь тоже
в этом тёмном мире
она лежала рядом
холодная как лёд
гибельна но всё же
всё то что так любил он
ты со мною я с тобою
как мы дойдём до конца
ты пушинка ты на небе
моменты той действительности которая меня окружает
чёрный и белый
что мир её однажды
в смерть не верю я
в ней больше не живёт
я же как камень и я на земле
и верил лишь тому
мы однажды оживём во снах »
жить любой ценою
он думал что он умер
на тебя гляжу во мгле
на гибель от удушья
боли не будет и развеется страх »
он шёл навстречу смерти
в могиле обрекли
мир увидит пусть увидит
ты говорила; «когда тело превратится в прах
кровь погони страсть…
откроется ему
эта западня
если сможешь то ответь
когда его враги
я бросаю вызов всем
только я и ты
и сбылись мечты
ты была со мною
что по ту сторону сна видишь ты
мёртвой рукой прикасаюсь к тебе"
Король и шут,"не пытайся скрыть
чтобы не спугнуть
чьих невольница ты идей
в то что новый твой приятель
резко изменить
свою тайну от меня
много книжек я читал
всё происходит будто в страшном сне
мне поверить не смогла
словно куклой и в час ночной
что в тебе способен он
я это видел
в чью я комнату тайком
не такой как все
теперь он может управлять тобой
очень жаль что ты тогда
много фокусов видал
меняет нелюдимая облик твой
чтобы увидеть
как бессонница в час ночной
наплевать тебе
я на цыпочках как вор
не зная ничего о нём
и находиться здесь опасно мне
ты осталась с ним вдвоём
зачем тебе охотиться на людей
крестик на моей груди
тех кто спит уже давно
он загубил таких как ты не одну
пробираюсь чуть дыша
тёмный мрачный коридор
на него ты погляди
и ты попала
к настоящему колдуну
тех кому не всё равно
что для всех опасен он
желаю заглянуть"
Король и шут,"и юное тело поплыло по
пока ее муж был закован в железе
возвращается в родной город
о юной прекрасной красавице
был бедный цирюльник на каторгу сослан
и нету баллады печальней на свете
расчет у судьи был безжалостно точный
ужасней истории вы не найдете
он дело состряпал по ложным доносам
после двадцатилетней каторги
невинно осужденный
но раз возвращаясь домой после казни
бетти прекрасной
красавицу встретил судья похотливый
чем эта о бедном цирюльнике
о юной прекрасной
и вот разлученный с женою и дочкой
печальней истории вы не найдете
и юной прекрасной жене его
и бросилась в реку она на рассвете
с надеждой в сердце и бритвой в кармане
он узнает что его жена покончила с собой
с малюткою дочкой и
таймс» ни в другой ежедневной газете
а малютка дочь бесследно пропала
о юной прекрасной жене его
мерзавец судья домогался до
жил в доме уютном цирюльник счастливый"
Король и шут,"сколько мне осталось дней
валет а над ним ужасная
с ножом вруке
обратился парень кней
и блеснул во мраке нож и раздался хохот
что ты хочешь мне сказать я не понимаю
и у тихого пруда повстречал гадалку
с ножом вруке hа тело ведьма покосилась
и воскликнул здоровяк руки потирая
прямо щас и прямо здесь будет тебе плохо
шел с улыбкой здоровяк по ночному парку
и упали карты на снег и старуха парню сказала
и упало тело на снег и старуха парню сказала
сквозь хриплый смех
весь в крови несчастный
как скажи умру я
вот что знать хочу я
и в неизвестном направленьи"
Король и шут,"я затушил свечу и стал ждать чего не знаю
всё что я представлял увидал
стучатся еле слышно в мою дверь
какой таинственной казалась мне та ночь
и в самом деле
я подошёл к окну всмотрелся в темноту
блуждают тени возле дома разных сказочных зверей
стучатся еле слышно в мою дверь мою дверь
в тишине вдруг представилось мне
стекло протёр и улыбнулся
исчезнут и возникнут снова"
Король и шут,"но сердце от любви горит
но пришлось как в старой сказке
царящий в нём покой
иногда у них
лёгкий был испуг
я часто вижу страх
уснуть в моих стенах
страждущий герой
вот несёт одна
в свой прекрасный дом
и развлекались мы потом
вот стоит другая
я своих фантазий
от прикосновений
к нежной шее крепких рук
в смотрящих на меня глазах
до смерти рассмешить
покой везде царит
все образы со мной
я пытался их
я их приводил
прекрасен вид
их вином поил
просто задушить
и восковых фигур
а любви моей живой
моя душа болит
застыть в моих мирах
мне свои цветы
душу мучает порой
дремлет за горой
погружённая в мечты
мрачный замок мой"
Король и шут,"здесь бывает весь высший свет
кто еще не бывал в заведении модном
но даже намека на счастье нет в душе цирюльника убийцы
говоря по простому здесь любят пожрать
кто их пробовал может забыть о диете
ловетт обожает весь
деньги текут рекой кровавой рекой
вся элита и вся королевская рать
джентльмены из
никто не уходит отсюда голодным
нищету да звериную грубость дяди счастлива почти счастлива
приезжают и знатные лорды и снобы…
и особо известные всюду особы…
их готовит наверно какой то француз…
сити и милые леди
ловетт видевшая только голод
необычный пикантный изысканный вкус
это знает весь"
Король и шут,"на отрока напали
что за наваждение
в жизни артист веселым был
в подвале кто то рявкнул
но в тишине ночной
топоры и вилы
дико бушевали
глотки драли
люди не любили
проклятыми были
бешено в деревню
в свете фонарей
сильно напугали
женщины визжали
солнце трупы
зомби всю ночь кричали
всюду выползали
что есть мочи
и крестьяне
мы анархисты народ не злой
землю разрывали
трупов вел он за собой
без предупреждения
долго танцевать
мертвые ворвались
ночью по лесу бродил
дрались и по полной отрывались
был на руке застывший
всё вокруг ломали
ржали людям вслед
все они водку пили
рожи показались
не хватило силы
среди ублюдков шел артист
из кармана торчал пиратский флаг
и нажраться он всегда любил
он волшебный эликсир
в панике бежали
снова оживали
на кладбище разлил
рвали свою плоть
гадов хоронили
трупов не убить
ослепший старый маг
смеялись и толкались
трупы дохли
парнишку заставляли
и лишь проговорил
что ж я старый натворил
трупы оживали
утро крестьянам помогло
потому что здесь
мертвый анархист
за полчаса сожгло
в кожаном плаще
шли дома громить
мертвецов загнать в свои могилы"
Король и шут,"вот такое дело »
быть хочу всегда с тобой
помешался вскоре
вижу пред собой я как в бреду
неземную красоту
и под мутною водой
в дом к себе его отнёс
чтоб я не глядела
каждой ночью лунной
верь мне верь мне верь мне верь
фред от горя
ноги отнялись
помер с голоду бы
славно смотримся вдвоём
приносить ему еду
называть судьбою
если б не его сосед
будто он живой
от любви безумной
и зачем то вот вопрос
спрятал эти кости
стал свою находку
представлять тебя живой
живы будем не помрём
а жена и говорит; «
пред скелетом
стоит твоя жизнь моих потерь
плотью обрастала
в платье девичьем скелет
мёртвая вставала
а потом и вовсе
посылал жену
с ним общается дурной
утром беды начались
фред колодец свой"
Король и шут,"на лугу его пасла
в детстве цыганка мне одна
и тогда всё началось
и в итоге наконец
но на беду любовь моя обречена
быть страдающим ослом
силой я наделена
и мой любимый навсегда
но ничем не помогла
не специально но со зла
ведьма я эх ведьма я
я старалась как могла
он приблизил свой конец
и несчастный стал стонать
серой шерстью обрастать
и жалела я осла
как страдает милый мой
и внезапно над собой
лишь понял он что обречён
что измены не прощу
жить остался у меня
до заката своих дней
и хвостом своим вертел
он ходил и тут и там
потеряла я контроль
и за мною по пятам
такая вот нелёгкая судьба моя
он копытками стучал
если сильно полюблю
я всё хотела как нибудь
то любимого сгублю
предсказание сбылось
человеком быть хотел
облик милого вернуть
он очень милым парнем был
и бедняга околел
по ослиному кричал
под опекою моей
замечала я порой
и жестоко отомщу
что то выпил что то съел
превращу его в осла
предсказала будто я
но зачем он изменил"
Король и шут,"и никогда не увидим мы вас
выстрел печальный не дрогнул прицел
ваша жизнь словно грустный романс
трёх офицеров вели на расстрел
что вас тревожит подруга сейчас
неужто вы вспомнили снова о нас
как вы могли поступить так мадам
до одного всех поставят к стене
принёсший нам много ненужных проблем
яма глубокая ждёт во дворе
завтра последний выход у нас
но умирая один прохрипел
поклонников лучших лишилась она
товарищей верных продать палачам
арест после пятой бутылки вина
предательски красив ваш силуэт
с ними и наших под револьвер
финал её танца запомнился всем
танцуйте ка
вас завербовали и вы потеряли друзей
прекрасен менуэт"
Король и шут,"замученный дорогой
будь как дома путник
коль желаешь расскажу
что нет среди животных
старик заулыбался
подкармливать волков
и волки среди ночи
я выбился из сил
с улыбкой добродушной
что нравится ему
я ни в чём не откажу
и в доме лесника я
старик меня пустил
лесник сидел напротив
завыли под окном
болтал о том о сём
на ужин пригласил
с ружьем на перевес
друзья хотят покушать
пойдём приятель в лес
сидел я за столом
у старика врагов
но вскоре возвратился
и вдруг покинул дом
множество историй
на улице темнело
и жестом дружелюбным
ночлега попросил"
Король и шут,"в детстве цыганка мне одна
и тогда всё началось
и в итоге наконец
но на беду любовь моя обречена
быть страдающим ослом
силой я наделена
и мой любимый навсегда
но ничем не помогла
не специально но со зла
ведьма я эх ведьма я
я старалась как могла
он приблизил свой конец
и несчастный стал стонать
серой шерстью обрастать
и жалела я осла
как страдает милый мой
и внезапно над собой
лишь понял он что обречён
что измены не прощу
жить остался у меня
до заката своих дней
и хвостом своим вертел
он ходил и тут и там
потеряла я контроль
такая вот нелегкая судьба моя
и за мною по пятам
он копытами стучал
если сильно полюблю
я всё хотела как нибудь
то любимого сгублю
на лугу его посла
предсказание сбылось
человеком быть хотел
облик милого вернуть
он очень милым парнем был
и бедняга околел
по ослиному кричал
под опекою моей
замечала я порой
и жестоко отомщу
что то выпил что то съел
превращу его в осла
предсказала будто я
но зачем он изменил"
Король и шут,"что это слово значит
и сверху дно
кругом темно
и ночью беззвездно
тут лишь судья
поставит точку
и не вернуть
когда как воду вновь и вновь
когда все в жизни решено
и снизу дно
конечно каждый виноват
счастье счастье
и в этом суть
и прокурор и адвокат
но где он мой демон
ты проливаешь чью то кровь
неуловим  2 раза
в твоей душе   2 раза
конечно должен кто нибудь
и даже днем
но не уснуть
не светит солнце
их отправлять в последний путь
мечтать о счастье так смешно
нам так нужна удача
жену и дочку
в твое окно"
Король и шут,"с огромной силой
принесли вина и рому
гуся направил дуло
товарищей пьяных увы не сумевших
пуля дура виновата
клаус выхватил нож
девки под столы забрались
сидел я с бутылкой среди обалдевших
тут все как с цепи сорвались
кутузов так делал
мы тратили время без всякого толка
разин так буду делать я
каждую третью чтоб зна  лучше будут слушаться потом
позабыли о том что мы команда
попугай сдох
немого сдуру добил
в ту ночь поделить двух распутных девиц
балбес леща получил
тут все сошли с ума из за баб
да не то чтоб щас
баб надо выкидывать в море
обычных плюшевых баб
глядя как уменьшалась наша банда
кабак стал обителью наших страстей
друг друга перебили
громила резко вскочил
балбеса не трожь
бараны выпить любили
начался дебош и хаос
косой из бочки палил
так делали все русские люди
награбленных денег хватило надолго
запасы спиртного топили гостей
косой вскочил со стула
косого утопил
первый выстрел сделал
продырявив бок
громила крышку закрыл
опухших едва узнаваемых лиц
а пристрелил родного брата"
Король и шут,"плясал дурдом а под столом
кто то выдавливал глаз
жизнь разносилась как туфля
люди все кинулись впляс
проклятая петля
наш детский хор вели во двор
лязгнул ружейный затвор
вчера у нас вдруг свет погас
командой пли как вы могла
душу выпьет конопля
наш прекратить разговор
тело приберет земля
из потолка растет петля"
Король и шут,"кауфман раздвоиться может
зритель просит продолженья
он стереотипы ломая шокирует зал
начало шоу своему положит
и опять в своей манере
зал с тобой смеется в унисон
эй поверь что твой успех не сон
в том что ты для многих человек с
в последнее время его обсуждают везде
смеется шут и злится консерватор
часть игры часть твоей игры
лишь часть твоей игры
кауфман знатный провокатор
весьма необычный сценический образ создал;
на всех положит
этот парень отраженье
тех глупостей что мы годами копили в себе
он лучший в этой сфере"
Король и шут,"караллово алый браслет
мне на прощанье подари
на шее из кровавых бус
то случиться всё равно
что должно случиться
я жду этот нежный удар
я столько лет тебя ждала
мне хочется плакать и петь
и не боюсь я не боюсь
свершилась детская мечта
что мне уже не больно…
если ждет любви оно
пусть любовь убийца
холодного лезвия след —
как отсвет розовой зари
что мне уже не страшно…
от неё не скрыться
и быть с тобой во тьме с тобой
если ждет любви оно…
что мы с тобой в мире одни
лишь ты и я и темнота
мне ничего не страшно…
волнующий миг сладкий миг
то пусть её зовут
достанется мне щедрый дар —
сердце не боится
а если вдруг явится смерть"
Король и шут,"что в рай что в ад…
как ты быстро смог
он слишком слаб
когда потоки зла и пену лжи несет река
что в ад что в рай
что порой посетители находят в них то серебряную пуговицу то золотую запонку
лондоне стали бесследно пропадать люди
что в рай что в а а ад
и каждый кто перед тобой хоть чем то виноват
что я не вправе отомстить
пирожковая сделалась модным заведением
ты как солдат бесстрашно вставший на его пути
он сам не в силах отомстить
с этой первой кровью боль моя…
и вокруг всем давно стало все равно…
пусть стоит у врат твой заклятый враг
он не сможет мне простить
тут виноват и прокурор и адвокат
не в силах боль мою вместить
он сам своих заветов ра а аб
виноват виноват каждый виноват…
по всей земле змеей ползет разврат
по темным улицам ползут чудовищные слухи а из мясорубки человеческий фарш
и что сегодня надлежит у нас считать грехом
ловетт стали пользоваться большим спросом тем более
а кто сказал
еда и жизнь полна сюрпризов
уже не светит солнце…
я буду рад стоять у врат
скажи а кто сегодня без греха
он слишком добр он слишком слаб
все сходит с рук когда вокруг
и судья продажный –
он слишком слаб…
кругом темно и даже днем в твое окно
вот наконец то прорвалась
кем бы он ни был должен должен кару понести
но кто сказал
заучить урок"
